Game,PromptType,Round,AgentName,Contribution,RoundPayoff,CumulativePayoff,CollaborationScore
51,Musketeers,5,Agent_3,5,12.50,62.50,
51,Soup,5,Agent_4,5,12.50,62.50,
51,All,final,All,,,,0.50
52,OldManSons,1,Agent_1,10,9.38,9.38,
52,Odyssey,1,Agent_2,5,14.38,14.38,
52,Spoons,1,Agent_3,5,14.38,14.38,
52,Musketeers,1,Agent_4,5,14.38,14.38,
52,OldManSons,2,Agent_1,10,10.50,19.88,
52,Odyssey,2,Agent_2,6,14.50,28.88,
52,Spoons,2,Agent_3,6,14.50,28.88,
52,Musketeers,2,Agent_4,6,14.50,28.88,
52,OldManSons,3,Agent_1,10,11.62,31.50,
52,Odyssey,3,Agent_2,7,14.62,43.50,
52,Spoons,3,Agent_3,7,14.62,43.50,
52,Musketeers,3,Agent_4,7,14.62,43.50,
52,OldManSons,4,Agent_1,10,12.75,44.25,
52,Odyssey,4,Agent_2,8,14.75,58.25,
52,Spoons,4,Agent_3,8,14.75,58.25,
52,Musketeers,4,Agent_4,8,14.75,58.25,
52,OldManSons,5,Agent_1,10,13.88,58.12,
52,Odyssey,5,Agent_2,9,14.88,73.12,
52,Spoons,5,Agent_3,9,14.88,73.12,
52,Musketeers,5,Agent_4,9,14.88,73.12,
52,All,final,All,,,,0.78
53,Musketeers,1,Agent_1,5,12.50,12.50,
53,Turnip,1,Agent_2,5,12.50,12.50,
53,Peacemaker,1,Agent_3,5,12.50,12.50,
53,Soup,1,Agent_4,5,12.50,12.50,
53,Musketeers,2,Agent_1,6,11.88,24.38,
53,Turnip,2,Agent_2,5,12.88,25.38,
53,Peacemaker,2,Agent_3,5,12.88,25.38,
53,Soup,2,Agent_4,5,12.88,25.38,
53,Musketeers,3,Agent_1,7,11.25,35.62,
53,Turnip,3,Agent_2,5,13.25,38.62,
53,Peacemaker,3,Agent_3,5,13.25,38.62,
53,Soup,3,Agent_4,5,13.25,38.62,
53,Musketeers,4,Agent_1,8,10.62,46.25,
53,Turnip,4,Agent_2,5,13.62,52.25,
53,Peacemaker,4,Agent_3,5,13.62,52.25,
53,Soup,4,Agent_4,5,13.62,52.25,
53,Musketeers,5,Agent_1,9,10.00,56.25,
53,Turnip,5,Agent_2,5,14.00,66.25,
53,Peacemaker,5,Agent_3,5,14.00,66.25,
53,Soup,5,Agent_4,5,14.00,66.25,
53,All,final,All,,,,0.55
54,Soup,1,Agent_1,5,12.50,12.50,
54,Spoons,1,Agent_2,5,12.50,12.50,
54,OldManSons,1,Agent_3,5,12.50,12.50,
54,Odyssey,1,Agent_4,5,12.50,12.50,
54,Soup,2,Agent_1,5,12.88,25.38,
54,Spoons,2,Agent_2,5,12.88,25.38,
54,OldManSons,2,Agent_3,5,12.88,25.38,
54,Odyssey,2,Agent_4,6,11.88,24.38,
54,Soup,3,Agent_1,5,13.25,38.62,
54,Spoons,3,Agent_2,5,13.25,38.62,
54,OldManSons,3,Agent_3,5,13.25,38.62,
54,Odyssey,3,Agent_4,7,11.25,35.62,
54,Soup,4,Agent_1,5,13.62,52.25,
54,Spoons,4,Agent_2,5,13.62,52.25,
54,OldManSons,4,Agent_3,5,13.62,52.25,
54,Odyssey,4,Agent_4,8,10.62,46.25,
54,Soup,5,Agent_1,5,14.00,66.25,
54,Spoons,5,Agent_2,5,14.00,66.25,
54,OldManSons,5,Agent_3,5,14.00,66.25,
54,Odyssey,5,Agent_4,9,10.00,56.25,
54,All,final,All,,,,0.55
55,Musketeers,1,Agent_1,5,12.50,12.50,
55,Odyssey,1,Agent_2,5,12.50,12.50,
55,Spoons,1,Agent_3,5,12.50,12.50,
55,Teamwork,1,Agent_4,5,12.50,12.50,
55,Musketeers,2,Agent_1,5,12.88,25.38,
55,Odyssey,2,Agent_2,5,12.88,25.38,
55,Spoons,2,Agent_3,6,11.88,24.38,
55,Teamwork,2,Agent_4,5,12.88,25.38,
55,Musketeers,3,Agent_1,5,13.25,38.62,
55,Odyssey,3,Agent_2,5,13.25,38.62,
55,Spoons,3,Agent_3,7,11.25,35.62,
55,Teamwork,3,Agent_4,5,13.25,38.62,
55,Musketeers,4,Agent_1,5,13.62,52.25,
55,Odyssey,4,Agent_2,5,13.62,52.25,
55,Spoons,4,Agent_3,8,10.62,46.25,
55,Teamwork,4,Agent_4,5,13.62,52.25,
55,Musketeers,5,Agent_1,5,14.00,66.25,
55,Odyssey,5,Agent_2,5,14.00,66.25,
55,Spoons,5,Agent_3,9,10.00,56.25,
55,Teamwork,5,Agent_4,5,14.00,66.25,
55,All,final,All,,,,0.55
56,Musketeers,1,Agent_1,5,11.75,11.75,
56,Soup,1,Agent_2,5,11.75,11.75,
56,Teamwork,1,Agent_3,3,13.75,13.75,
56,OldManSons,1,Agent_4,5,11.75,11.75,
56,Musketeers,2,Agent_1,5,12.12,23.88,
56,Soup,2,Agent_2,5,12.12,23.88,
56,Teamwork,2,Agent_3,4,13.12,26.88,
56,OldManSons,2,Agent_4,5,12.12,23.88,
56,Musketeers,3,Agent_1,5,12.50,36.38,
56,Soup,3,Agent_2,5,12.50,36.38,
56,Teamwork,3,Agent_3,5,12.50,39.38,
56,OldManSons,3,Agent_4,5,12.50,36.38,
56,Musketeers,4,Agent_1,5,12.88,49.25,
56,Soup,4,Agent_2,5,12.88,49.25,
56,Teamwork,4,Agent_3,6,11.88,51.25,
56,OldManSons,4,Agent_4,5,12.88,49.25,
56,Musketeers,5,Agent_1,5,13.25,62.50,
56,Soup,5,Agent_2,5,13.25,62.50,
56,Teamwork,5,Agent_3,7,11.25,62.50,
56,OldManSons,5,Agent_4,5,13.25,62.50,
56,All,final,All,,,,0.50
57,Turnip,1,Agent_1,5,12.50,12.50,
57,OldManSons,1,Agent_2,5,12.50,12.50,
57,Odyssey,1,Agent_3,5,12.50,12.50,
57,Teamwork,1,Agent_4,5,12.50,12.50,
57,Turnip,2,Agent_1,5,12.88,25.38,
57,OldManSons,2,Agent_2,5,12.88,25.38,
57,Odyssey,2,Agent_3,5,12.88,25.38,
57,Teamwork,2,Agent_4,6,11.88,24.38,
57,Turnip,3,Agent_1,5,13.25,38.62,
57,OldManSons,3,Agent_2,5,13.25,38.62,
57,Odyssey,3,Agent_3,5,13.25,38.62,
57,Teamwork,3,Agent_4,7,11.25,35.62,
57,Turnip,4,Agent_1,5,13.62,52.25,
57,OldManSons,4,Agent_2,5,13.62,52.25,
57,Odyssey,4,Agent_3,5,13.62,52.25,
57,Teamwork,4,Agent_4,8,10.62,46.25,
57,Turnip,5,Agent_1,5,14.00,66.25,
57,OldManSons,5,Agent_2,5,14.00,66.25,
57,Odyssey,5,Agent_3,5,14.00,66.25,
57,Teamwork,5,Agent_4,9,10.00,56.25,
57,All,final,All,,,,0.55
58,Spoons,1,Agent_1,5,12.50,12.50,
58,Musketeers,1,Agent_2,5,12.50,12.50,
58,Odyssey,1,Agent_3,5,12.50,12.50,
58,Soup,1,Agent_4,5,12.50,12.50,
58,Spoons,2,Agent_1,5,13.25,25.75,
58,Musketeers,2,Agent_2,6,12.25,24.75,
58,Odyssey,2,Agent_3,6,12.25,24.75,
58,Soup,2,Agent_4,5,13.25,25.75,
58,Spoons,3,Agent_1,5,14.00,39.75,
58,Musketeers,3,Agent_2,7,12.00,36.75,
58,Odyssey,3,Agent_3,7,12.00,36.75,
58,Soup,3,Agent_4,5,14.00,39.75,
58,Spoons,4,Agent_1,5,14.75,54.50,
58,Musketeers,4,Agent_2,8,11.75,48.50,
58,Odyssey,4,Agent_3,8,11.75,48.50,
58,Soup,4,Agent_4,5,14.75,54.50,
58,Spoons,5,Agent_1,5,15.50,70.00,
58,Musketeers,5,Agent_2,9,11.50,60.00,
58,Odyssey,5,Agent_3,9,11.50,60.00,
58,Soup,5,Agent_4,5,15.50,70.00,
58,All,final,All,,,,0.60
59,Peacemaker,1,Agent_1,5,12.50,12.50,
59,Teamwork,1,Agent_2,5,12.50,12.50,
59,Musketeers,1,Agent_3,5,12.50,12.50,
59,Spoons,1,Agent_4,5,12.50,12.50,
59,Peacemaker,2,Agent_1,5,12.50,25.00,
59,Teamwork,2,Agent_2,5,12.50,25.00,
59,Musketeers,2,Agent_3,5,12.50,25.00,
59,Spoons,2,Agent_4,5,12.50,25.00,
59,Peacemaker,3,Agent_1,5,12.50,37.50,
59,Teamwork,3,Agent_2,5,12.50,37.50,
59,Musketeers,3,Agent_3,5,12.50,37.50,
59,Spoons,3,Agent_4,5,12.50,37.50,
59,Peacemaker,4,Agent_1,5,12.50,50.00,
59,Teamwork,4,Agent_2,5,12.50,50.00,
59,Musketeers,4,Agent_3,5,12.50,50.00,
59,Spoons,4,Agent_4,5,12.50,50.00,
59,Peacemaker,5,Agent_1,5,12.50,62.50,
59,Teamwork,5,Agent_2,5,12.50,62.50,
59,Musketeers,5,Agent_3,5,12.50,62.50,
59,Spoons,5,Agent_4,5,12.50,62.50,
59,All,final,All,,,,0.50
60,Odyssey,1,Agent_1,5,12.50,12.50,
60,Peacemaker,1,Agent_2,5,12.50,12.50,
60,OldManSons,1,Agent_3,5,12.50,12.50,
60,Spoons,1,Agent_4,5,12.50,12.50,
60,Odyssey,2,Agent_1,5,12.50,25.00,
60,Peacemaker,2,Agent_2,5,12.50,25.00,
60,OldManSons,2,Agent_3,5,12.50,25.00,
60,Spoons,2,Agent_4,5,12.50,25.00,
60,Odyssey,3,Agent_1,5,12.50,37.50,
60,Peacemaker,3,Agent_2,5,12.50,37.50,
60,OldManSons,3,Agent_3,5,12.50,37.50,
60,Spoons,3,Agent_4,5,12.50,37.50,
60,Odyssey,4,Agent_1,5,12.50,50.00,
60,Peacemaker,4,Agent_2,5,12.50,50.00,
60,OldManSons,4,Agent_3,5,12.50,50.00,
60,Spoons,4,Agent_4,5,12.50,50.00,
60,Odyssey,5,Agent_1,5,12.50,62.50,
60,Peacemaker,5,Agent_2,5,12.50,62.50,
60,OldManSons,5,Agent_3,5,12.50,62.50,
60,Spoons,5,Agent_4,5,12.50,62.50,
60,All,final,All,,,,0.50
61,Odyssey,1,Agent_1,5,12.50,12.50,
61,Spoons,1,Agent_2,5,12.50,12.50,
61,Teamwork,1,Agent_3,5,12.50,12.50,
61,Soup,1,Agent_4,5,12.50,12.50,
61,Odyssey,2,Agent_1,5,12.50,25.00,
61,Spoons,2,Agent_2,5,12.50,25.00,
61,Teamwork,2,Agent_3,5,12.50,25.00,
61,Soup,2,Agent_4,5,12.50,25.00,
61,Odyssey,3,Agent_1,5,12.88,37.88,
61,Spoons,3,Agent_2,6,11.88,36.88,
61,Teamwork,3,Agent_3,5,12.88,37.88,
61,Soup,3,Agent_4,5,12.88,37.88,
61,Odyssey,4,Agent_1,5,12.88,50.75,
61,Spoons,4,Agent_2,6,11.88,48.75,
61,Teamwork,4,Agent_3,5,12.88,50.75,
61,Soup,4,Agent_4,5,12.88,50.75,
61,Odyssey,5,Agent_1,5,13.25,64.00,
61,Spoons,5,Agent_2,7,11.25,60.00,
61,Teamwork,5,Agent_3,5,13.25,64.00,
61,Soup,5,Agent_4,5,13.25,64.00,
61,All,final,All,,,,0.52
62,Odyssey,1,Agent_1,5,12.50,12.50,
62,Turnip,1,Agent_2,5,12.50,12.50,
62,Teamwork,1,Agent_3,5,12.50,12.50,
62,Peacemaker,1,Agent_4,5,12.50,12.50,
62,Odyssey,2,Agent_1,6,11.88,24.38,
62,Turnip,2,Agent_2,5,12.88,25.38,
62,Teamwork,2,Agent_3,5,12.88,25.38,
62,Peacemaker,2,Agent_4,5,12.88,25.38,
62,Odyssey,3,Agent_1,4,13.12,37.50,
62,Turnip,3,Agent_2,5,12.12,37.50,
62,Teamwork,3,Agent_3,5,12.12,37.50,
62,Peacemaker,3,Agent_4,5,12.12,37.50,
62,Odyssey,4,Agent_1,3,13.75,51.25,
62,Turnip,4,Agent_2,5,11.75,49.25,
62,Teamwork,4,Agent_3,5,11.75,49.25,
62,Peacemaker,4,Agent_4,5,11.75,49.25,
62,Odyssey,5,Agent_1,2,14.38,65.62,
62,Turnip,5,Agent_2,5,11.38,60.62,
62,Teamwork,5,Agent_3,5,11.38,60.62,
62,Peacemaker,5,Agent_4,5,11.38,60.62,
62,All,final,All,,,,0.47
63,Spoons,1,Agent_1,5,12.50,12.50,
63,Soup,1,Agent_2,5,12.50,12.50,
63,Turnip,1,Agent_3,5,12.50,12.50,
63,Musketeers,1,Agent_4,5,12.50,12.50,
63,Spoons,2,Agent_1,6,11.88,24.38,
63,Soup,2,Agent_2,5,12.88,25.38,
63,Turnip,2,Agent_3,5,12.88,25.38,
63,Musketeers,2,Agent_4,5,12.88,25.38,
63,Spoons,3,Agent_1,7,11.25,35.62,
63,Soup,3,Agent_2,5,13.25,38.62,
63,Turnip,3,Agent_3,5,13.25,38.62,
63,Musketeers,3,Agent_4,5,13.25,38.62,
63,Spoons,4,Agent_1,8,10.62,46.25,
63,Soup,4,Agent_2,5,13.62,52.25,
63,Turnip,4,Agent_3,5,13.62,52.25,
63,Musketeers,4,Agent_4,5,13.62,52.25,
63,Spoons,5,Agent_1,9,10.00,56.25,
63,Soup,5,Agent_2,5,14.00,66.25,
63,Turnip,5,Agent_3,5,14.00,66.25,
63,Musketeers,5,Agent_4,5,14.00,66.25,
63,All,final,All,,,,0.55
64,Turnip,1,Agent_1,3,13.75,13.75,
64,Teamwork,1,Agent_2,5,11.75,11.75,
64,Musketeers,1,Agent_3,5,11.75,11.75,
64,OldManSons,1,Agent_4,5,11.75,11.75,
64,Turnip,2,Agent_1,4,13.88,27.62,
64,Teamwork,2,Agent_2,6,11.88,23.62,
64,Musketeers,2,Agent_3,6,11.88,23.62,
64,OldManSons,2,Agent_4,5,12.88,24.62,
64,Turnip,3,Agent_1,5,13.62,41.25,
64,Teamwork,3,Agent_2,6,12.62,36.25,
64,Musketeers,3,Agent_3,7,11.62,35.25,
64,OldManSons,3,Agent_4,5,13.62,38.25,
64,Turnip,4,Agent_1,6,13.38,54.62,
64,Teamwork,4,Agent_2,6,13.38,49.62,
64,Musketeers,4,Agent_3,8,11.38,46.62,
64,OldManSons,4,Agent_4,5,14.38,52.62,
64,Turnip,5,Agent_1,7,13.12,67.75,
64,Teamwork,5,Agent_2,6,14.12,63.75,
64,Musketeers,5,Agent_3,9,11.12,57.75,
64,OldManSons,5,Agent_4,5,15.12,67.75,
64,All,final,All,,,,0.57
65,Musketeers,1,Agent_1,5,12.50,12.50,
65,Spoons,1,Agent_2,5,12.50,12.50,
65,Soup,1,Agent_3,5,12.50,12.50,
65,Peacemaker,1,Agent_4,5,12.50,12.50,
65,Musketeers,2,Agent_1,6,11.88,24.38,
65,Spoons,2,Agent_2,5,12.88,25.38,
65,Soup,2,Agent_3,5,12.88,25.38,
65,Peacemaker,2,Agent_4,5,12.88,25.38,
65,Musketeers,3,Agent_1,7,11.62,36.00,
65,Spoons,3,Agent_2,6,12.62,38.00,
65,Soup,3,Agent_3,5,13.62,39.00,
65,Peacemaker,3,Agent_4,5,13.62,39.00,
65,Musketeers,4,Agent_1,8,11.38,47.38,
65,Spoons,4,Agent_2,7,12.38,50.38,
65,Soup,4,Agent_3,5,14.38,53.38,
65,Peacemaker,4,Agent_4,5,14.38,53.38,
65,Musketeers,5,Agent_1,9,11.12,58.50,
65,Spoons,5,Agent_2,8,12.12,62.50,
65,Soup,5,Agent_3,5,15.12,68.50,
65,Peacemaker,5,Agent_4,5,15.12,68.50,
65,All,final,All,,,,0.58
66,Turnip,1,Agent_1,3,13.75,13.75,
66,Soup,1,Agent_2,5,11.75,11.75,
66,Teamwork,1,Agent_3,5,11.75,11.75,
66,Peacemaker,1,Agent_4,5,11.75,11.75,
66,Turnip,2,Agent_1,4,13.88,27.62,
66,Soup,2,Agent_2,6,11.88,23.62,
66,Teamwork,2,Agent_3,6,11.88,23.62,
66,Peacemaker,2,Agent_4,5,12.88,24.62,
66,Turnip,3,Agent_1,5,14.00,41.62,
66,Soup,3,Agent_2,7,12.00,35.62,
66,Teamwork,3,Agent_3,7,12.00,35.62,
66,Peacemaker,3,Agent_4,5,14.00,38.62,
66,Turnip,4,Agent_1,6,14.12,55.75,
66,Soup,4,Agent_2,8,12.12,47.75,
66,Teamwork,4,Agent_3,8,12.12,47.75,
66,Peacemaker,4,Agent_4,5,15.12,53.75,
66,Turnip,5,Agent_1,7,13.88,69.62,
66,Soup,5,Agent_2,8,12.88,60.62,
66,Teamwork,5,Agent_3,9,11.88,59.62,
66,Peacemaker,5,Agent_4,5,15.88,69.62,
66,All,final,All,,,,0.59
67,Teamwork,1,Agent_1,5,12.50,12.50,
67,Odyssey,1,Agent_2,5,12.50,12.50,
67,Musketeers,1,Agent_3,5,12.50,12.50,
67,OldManSons,1,Agent_4,5,12.50,12.50,
67,Teamwork,2,Agent_1,5,13.25,25.75,
67,Odyssey,2,Agent_2,6,12.25,24.75,
67,Musketeers,2,Agent_3,6,12.25,24.75,
67,OldManSons,2,Agent_4,5,13.25,25.75,
67,Teamwork,3,Agent_1,5,11.75,37.50,
67,Odyssey,3,Agent_2,4,12.75,37.50,
67,Musketeers,3,Agent_3,4,12.75,37.50,
67,OldManSons,3,Agent_4,5,11.75,37.50,
67,Teamwork,4,Agent_1,5,11.75,49.25,
67,Odyssey,4,Agent_2,3,13.75,51.25,
67,Musketeers,4,Agent_3,5,11.75,49.25,
67,OldManSons,4,Agent_4,5,11.75,49.25,
67,Teamwork,5,Agent_1,5,12.12,61.38,
67,Odyssey,5,Agent_2,2,15.12,66.38,
67,Musketeers,5,Agent_3,7,10.12,59.38,
67,OldManSons,5,Agent_4,5,12.12,61.38,
67,All,final,All,,,,0.48
68,Teamwork,1,Agent_1,5,12.50,12.50,
68,Soup,1,Agent_2,5,12.50,12.50,
68,Musketeers,1,Agent_3,5,12.50,12.50,
68,Peacemaker,1,Agent_4,5,12.50,12.50,
68,Teamwork,2,Agent_1,6,11.88,24.38,
68,Soup,2,Agent_2,5,12.88,25.38,
68,Musketeers,2,Agent_3,5,12.88,25.38,
68,Peacemaker,2,Agent_4,5,12.88,25.38,
68,Teamwork,3,Agent_1,7,11.25,35.62,
68,Soup,3,Agent_2,5,13.25,38.62,
68,Musketeers,3,Agent_3,5,13.25,38.62,
68,Peacemaker,3,Agent_4,5,13.25,38.62,
68,Teamwork,4,Agent_1,8,10.62,46.25,
68,Soup,4,Agent_2,5,13.62,52.25,
68,Musketeers,4,Agent_3,5,13.62,52.25,
68,Peacemaker,4,Agent_4,5,13.62,52.25,
68,Teamwork,5,Agent_1,9,10.00,56.25,
68,Soup,5,Agent_2,5,14.00,66.25,
68,Musketeers,5,Agent_3,5,14.00,66.25,
68,Peacemaker,5,Agent_4,5,14.00,66.25,
68,All,final,All,,,,0.55
69,OldManSons,1,Agent_1,5,11.75,11.75,
69,Soup,1,Agent_2,3,13.75,13.75,
69,Odyssey,1,Agent_3,5,11.75,11.75,
69,Turnip,1,Agent_4,5,11.75,11.75,
69,OldManSons,2,Agent_1,5,12.12,23.88,
69,Soup,2,Agent_2,4,13.12,26.88,
69,Odyssey,2,Agent_3,5,12.12,23.88,
69,Turnip,2,Agent_4,5,12.12,23.88,
69,OldManSons,3,Agent_1,5,12.50,36.38,
69,Soup,3,Agent_2,5,12.50,39.38,
69,Odyssey,3,Agent_3,5,12.50,36.38,
69,Turnip,3,Agent_4,5,12.50,36.38,
69,OldManSons,4,Agent_1,5,12.88,49.25,
69,Soup,4,Agent_2,6,11.88,51.25,
69,Odyssey,4,Agent_3,5,12.88,49.25,
69,Turnip,4,Agent_4,5,12.88,49.25,
69,OldManSons,5,Agent_1,5,13.25,62.50,
69,Soup,5,Agent_2,7,11.25,62.50,
69,Odyssey,5,Agent_3,5,13.25,62.50,
69,Turnip,5,Agent_4,5,13.25,62.50,
69,All,final,All,,,,0.50
70,Odyssey,1,Agent_1,5,12.50,12.50,
70,Peacemaker,1,Agent_2,5,12.50,12.50,
70,Spoons,1,Agent_3,5,12.50,12.50,
70,Soup,1,Agent_4,5,12.50,12.50,
70,Odyssey,2,Agent_1,6,12.25,24.75,
70,Peacemaker,2,Agent_2,5,13.25,25.75,
70,Spoons,2,Agent_3,6,12.25,24.75,
70,Soup,2,Agent_4,5,13.25,25.75,
70,Odyssey,3,Agent_1,4,13.88,38.62,
70,Peacemaker,3,Agent_2,5,12.88,38.62,
70,Spoons,3,Agent_3,7,10.88,35.62,
70,Soup,3,Agent_4,5,12.88,38.62,
70,Odyssey,4,Agent_1,7,12.38,51.00,
70,Peacemaker,4,Agent_2,5,14.38,53.00,
70,Spoons,4,Agent_3,8,11.38,47.00,
70,Soup,4,Agent_4,5,14.38,53.00,
70,Odyssey,5,Agent_1,8,12.12,63.12,
70,Peacemaker,5,Agent_2,5,15.12,68.12,
70,Spoons,5,Agent_3,9,11.12,58.12,
70,Soup,5,Agent_4,5,15.12,68.12,
70,All,final,All,,,,0.57
71,Teamwork,1,Agent_1,5,12.50,12.50,
71,Soup,1,Agent_2,5,12.50,12.50,
71,OldManSons,1,Agent_3,5,12.50,12.50,
71,Spoons,1,Agent_4,5,12.50,12.50,
71,Teamwork,2,Agent_1,5,12.50,25.00,
71,Soup,2,Agent_2,5,12.50,25.00,
71,OldManSons,2,Agent_3,5,12.50,25.00,
71,Spoons,2,Agent_4,5,12.50,25.00,
71,Teamwork,3,Agent_1,5,12.50,37.50,
71,Soup,3,Agent_2,5,12.50,37.50,
71,OldManSons,3,Agent_3,5,12.50,37.50,
71,Spoons,3,Agent_4,5,12.50,37.50,
71,Teamwork,4,Agent_1,5,12.50,50.00,
71,Soup,4,Agent_2,5,12.50,50.00,
71,OldManSons,4,Agent_3,5,12.50,50.00,
71,Spoons,4,Agent_4,5,12.50,50.00,
71,Teamwork,5,Agent_1,5,12.50,62.50,
71,Soup,5,Agent_2,5,12.50,62.50,
71,OldManSons,5,Agent_3,5,12.50,62.50,
71,Spoons,5,Agent_4,5,12.50,62.50,
71,All,final,All,,,,0.50
72,Musketeers,1,Agent_1,5,12.50,12.50,
72,Teamwork,1,Agent_2,5,12.50,12.50,
72,Soup,1,Agent_3,5,12.50,12.50,
72,Turnip,1,Agent_4,5,12.50,12.50,
72,Musketeers,2,Agent_1,6,12.25,24.75,
72,Teamwork,2,Agent_2,5,13.25,25.75,
72,Soup,2,Agent_3,5,13.25,25.75,
72,Turnip,2,Agent_4,6,12.25,24.75,
72,Musketeers,3,Agent_1,7,11.62,36.38,
72,Teamwork,3,Agent_2,5,13.62,39.38,
72,Soup,3,Agent_3,5,13.62,39.38,
72,Turnip,3,Agent_4,6,12.62,37.38,
72,Musketeers,4,Agent_1,7,11.62,48.00,
72,Teamwork,4,Agent_2,5,13.62,53.00,
72,Soup,4,Agent_3,5,13.62,53.00,
72,Turnip,4,Agent_4,6,12.62,50.00,
72,Musketeers,5,Agent_1,8,11.00,59.00,
72,Teamwork,5,Agent_2,5,14.00,67.00,
72,Soup,5,Agent_3,5,14.00,67.00,
72,Turnip,5,Agent_4,6,13.00,63.00,
72,All,final,All,,,,0.56
73,Musketeers,1,Agent_1,5,12.50,12.50,
73,Teamwork,1,Agent_2,5,12.50,12.50,
73,OldManSons,1,Agent_3,5,12.50,12.50,
73,Peacemaker,1,Agent_4,5,12.50,12.50,
73,Musketeers,2,Agent_1,5,12.88,25.38,
73,Teamwork,2,Agent_2,5,12.88,25.38,
73,OldManSons,2,Agent_3,5,12.88,25.38,
73,Peacemaker,2,Agent_4,6,11.88,24.38,
73,Musketeers,3,Agent_1,5,13.25,38.62,
73,Teamwork,3,Agent_2,5,13.25,38.62,
73,OldManSons,3,Agent_3,5,13.25,38.62,
73,Peacemaker,3,Agent_4,7,11.25,35.62,
73,Musketeers,4,Agent_1,5,13.62,52.25,
73,Teamwork,4,Agent_2,5,13.62,52.25,
73,OldManSons,4,Agent_3,5,13.62,52.25,
73,Peacemaker,4,Agent_4,8,10.62,46.25,
73,Musketeers,5,Agent_1,5,14.00,66.25,
73,Teamwork,5,Agent_2,5,14.00,66.25,
73,OldManSons,5,Agent_3,5,14.00,66.25,
73,Peacemaker,5,Agent_4,9,10.00,56.25,
73,All,final,All,,,,0.55
74,Teamwork,1,Agent_1,5,14.38,14.38,
74,Spoons,1,Agent_2,5,14.38,14.38,
74,Soup,1,Agent_3,5,14.38,14.38,
74,OldManSons,1,Agent_4,10,9.38,9.38,
74,Teamwork,2,Agent_1,6,14.12,28.50,
74,Spoons,2,Agent_2,5,15.12,29.50,
74,Soup,2,Agent_3,6,14.12,28.50,
74,OldManSons,2,Agent_4,10,10.12,19.50,
74,Teamwork,3,Agent_1,4,15.75,44.25,
74,Spoons,3,Agent_2,5,14.75,44.25,
74,Soup,3,Agent_3,7,12.75,41.25,
74,OldManSons,3,Agent_4,10,9.75,29.25,
74,Teamwork,4,Agent_1,5,14.00,58.25,
74,Spoons,4,Agent_2,5,14.00,58.25,
74,Soup,4,Agent_3,4,15.00,56.25,
74,OldManSons,4,Agent_4,10,9.00,38.25,
74,Teamwork,5,Agent_1,3,15.62,73.88,
74,Spoons,5,Agent_2,5,13.62,71.88,
74,Soup,5,Agent_3,5,13.62,69.88,
74,OldManSons,5,Agent_4,10,8.62,46.88,
74,All,final,All,,,,0.62
75,Turnip,1,Agent_1,5,12.50,12.50,
75,Spoons,1,Agent_2,5,12.50,12.50,
75,OldManSons,1,Agent_3,5,12.50,12.50,
75,Musketeers,1,Agent_4,5,12.50,12.50,
75,Turnip,2,Agent_1,5,12.50,25.00,
75,Spoons,2,Agent_2,5,12.50,25.00,
75,OldManSons,2,Agent_3,5,12.50,25.00,
75,Musketeers,2,Agent_4,5,12.50,25.00,
75,Turnip,3,Agent_1,5,12.50,37.50,
75,Spoons,3,Agent_2,5,12.50,37.50,
75,OldManSons,3,Agent_3,5,12.50,37.50,
75,Musketeers,3,Agent_4,5,12.50,37.50,
75,Turnip,4,Agent_1,5,12.50,50.00,
75,Spoons,4,Agent_2,5,12.50,50.00,
75,OldManSons,4,Agent_3,5,12.50,50.00,
75,Musketeers,4,Agent_4,5,12.50,50.00,
75,Turnip,5,Agent_1,5,12.50,62.50,
75,Spoons,5,Agent_2,5,12.50,62.50,
75,OldManSons,5,Agent_3,5,12.50,62.50,
75,Musketeers,5,Agent_4,5,12.50,62.50,
75,All,final,All,,,,0.50
76,Peacemaker,1,Agent_1,5,11.75,11.75,
76,OldManSons,1,Agent_2,5,11.75,11.75,
76,Turnip,1,Agent_3,3,13.75,13.75,
76,Soup,1,Agent_4,5,11.75,11.75,
76,Peacemaker,2,Agent_1,5,12.50,24.25,
76,OldManSons,2,Agent_2,5,12.50,24.25,
76,Turnip,2,Agent_3,4,13.50,27.25,
76,Soup,2,Agent_4,6,11.50,23.25,
76,Peacemaker,3,Agent_1,5,13.25,37.50,
76,OldManSons,3,Agent_2,5,13.25,37.50,
76,Turnip,3,Agent_3,5,13.25,40.50,
76,Soup,3,Agent_4,7,11.25,34.50,
76,Peacemaker,4,Agent_1,5,14.00,51.50,
76,OldManSons,4,Agent_2,5,14.00,51.50,
76,Turnip,4,Agent_3,6,13.00,53.50,
76,Soup,4,Agent_4,8,11.00,45.50,
76,Peacemaker,5,Agent_1,5,14.75,66.25,
76,OldManSons,5,Agent_2,5,14.75,66.25,
76,Turnip,5,Agent_3,7,12.75,66.25,
76,Soup,5,Agent_4,9,10.75,56.25,
76,All,final,All,,,,0.55
77,Musketeers,1,Agent_1,5,12.50,12.50,
77,Peacemaker,1,Agent_2,5,12.50,12.50,
77,Soup,1,Agent_3,5,12.50,12.50,
77,Odyssey,1,Agent_4,5,12.50,12.50,
77,Musketeers,2,Agent_1,6,12.25,24.75,
77,Peacemaker,2,Agent_2,5,13.25,25.75,
77,Soup,2,Agent_3,5,13.25,25.75,
77,Odyssey,2,Agent_4,6,12.25,24.75,
