Game,PromptType,Round,AgentName,Contribution,RoundPayoff,CumulativePayoff,CollaborationScore
50,Musketeers,5,Agent_2,5,14.00,66.62,
50,Musketeers,5,Agent_3,5,14.00,66.62,
50,Musketeers,5,Agent_4,7,12.00,59.62,
50,Musketeers,final,All,,,,0.56
51,Musketeers,1,Agent_1,5,12.50,12.50,
51,Musketeers,1,Agent_2,5,12.50,12.50,
51,Musketeers,1,Agent_3,5,12.50,12.50,
51,Musketeers,1,Agent_4,5,12.50,12.50,
51,Musketeers,2,Agent_1,5,12.88,25.38,
51,Musketeers,2,Agent_2,5,12.88,25.38,
51,Musketeers,2,Agent_3,5,12.88,25.38,
51,Musketeers,2,Agent_4,6,11.88,24.38,
51,Musketeers,3,Agent_1,5,13.25,38.62,
51,Musketeers,3,Agent_2,5,13.25,38.62,
51,Musketeers,3,Agent_3,5,13.25,38.62,
51,Musketeers,3,Agent_4,7,11.25,35.62,
51,Musketeers,4,Agent_1,5,13.62,52.25,
51,Musketeers,4,Agent_2,5,13.62,52.25,
51,Musketeers,4,Agent_3,5,13.62,52.25,
51,Musketeers,4,Agent_4,8,10.62,46.25,
51,Musketeers,5,Agent_1,5,14.00,66.25,
51,Musketeers,5,Agent_2,5,14.00,66.25,
51,Musketeers,5,Agent_3,5,14.00,66.25,
51,Musketeers,5,Agent_4,9,10.00,56.25,
51,Musketeers,final,All,,,,0.55
52,Musketeers,1,Agent_1,5,11.75,11.75,
52,Musketeers,1,Agent_2,5,11.75,11.75,
52,Musketeers,1,Agent_3,5,11.75,11.75,
52,Musketeers,1,Agent_4,3,13.75,13.75,
52,Musketeers,2,Agent_1,5,12.50,24.25,
52,Musketeers,2,Agent_2,6,11.50,23.25,
52,Musketeers,2,Agent_3,5,12.50,24.25,
52,Musketeers,2,Agent_4,4,13.50,27.25,
52,Musketeers,3,Agent_1,5,12.12,36.38,
52,Musketeers,3,Agent_2,4,13.12,36.38,
52,Musketeers,3,Agent_3,5,12.12,36.38,
52,Musketeers,3,Agent_4,5,12.12,39.38,
52,Musketeers,4,Agent_1,5,12.88,49.25,
52,Musketeers,4,Agent_2,5,12.88,49.25,
52,Musketeers,4,Agent_3,5,12.88,49.25,
52,Musketeers,4,Agent_4,6,11.88,51.25,
52,Musketeers,5,Agent_1,5,13.62,62.88,
52,Musketeers,5,Agent_2,6,12.62,61.88,
52,Musketeers,5,Agent_3,5,13.62,62.88,
52,Musketeers,5,Agent_4,7,11.62,62.88,
52,Musketeers,final,All,,,,0.51
53,Musketeers,1,Agent_1,5,12.50,12.50,
53,Musketeers,1,Agent_2,5,12.50,12.50,
53,Musketeers,1,Agent_3,5,12.50,12.50,
53,Musketeers,1,Agent_4,5,12.50,12.50,
53,Musketeers,2,Agent_1,5,12.88,25.38,
53,Musketeers,2,Agent_2,5,12.88,25.38,
53,Musketeers,2,Agent_3,6,11.88,24.38,
53,Musketeers,2,Agent_4,5,12.88,25.38,
53,Musketeers,3,Agent_1,5,13.25,38.62,
53,Musketeers,3,Agent_2,5,13.25,38.62,
53,Musketeers,3,Agent_3,7,11.25,35.62,
53,Musketeers,3,Agent_4,5,13.25,38.62,
53,Musketeers,4,Agent_1,5,13.62,52.25,
53,Musketeers,4,Agent_2,5,13.62,52.25,
53,Musketeers,4,Agent_3,8,10.62,46.25,
53,Musketeers,4,Agent_4,5,13.62,52.25,
53,Musketeers,5,Agent_1,5,14.00,66.25,
53,Musketeers,5,Agent_2,5,14.00,66.25,
53,Musketeers,5,Agent_3,9,10.00,56.25,
53,Musketeers,5,Agent_4,5,14.00,66.25,
53,Musketeers,final,All,,,,0.55
54,Musketeers,1,Agent_1,5,12.50,12.50,
54,Musketeers,1,Agent_2,5,12.50,12.50,
54,Musketeers,1,Agent_3,5,12.50,12.50,
54,Musketeers,1,Agent_4,5,12.50,12.50,
54,Musketeers,2,Agent_1,6,11.88,24.38,
54,Musketeers,2,Agent_2,5,12.88,25.38,
54,Musketeers,2,Agent_3,5,12.88,25.38,
54,Musketeers,2,Agent_4,5,12.88,25.38,
54,Musketeers,3,Agent_1,7,11.25,35.62,
54,Musketeers,3,Agent_2,5,13.25,38.62,
54,Musketeers,3,Agent_3,5,13.25,38.62,
54,Musketeers,3,Agent_4,5,13.25,38.62,
54,Musketeers,4,Agent_1,8,10.62,46.25,
54,Musketeers,4,Agent_2,5,13.62,52.25,
54,Musketeers,4,Agent_3,5,13.62,52.25,
54,Musketeers,4,Agent_4,5,13.62,52.25,
54,Musketeers,5,Agent_1,9,10.00,56.25,
54,Musketeers,5,Agent_2,5,14.00,66.25,
54,Musketeers,5,Agent_3,5,14.00,66.25,
54,Musketeers,5,Agent_4,5,14.00,66.25,
54,Musketeers,final,All,,,,0.55
55,Musketeers,1,Agent_1,5,12.50,12.50,
55,Musketeers,1,Agent_2,5,12.50,12.50,
55,Musketeers,1,Agent_3,5,12.50,12.50,
55,Musketeers,1,Agent_4,5,12.50,12.50,
55,Musketeers,2,Agent_1,5,13.25,25.75,
55,Musketeers,2,Agent_2,6,12.25,24.75,
55,Musketeers,2,Agent_3,6,12.25,24.75,
55,Musketeers,2,Agent_4,5,13.25,25.75,
55,Musketeers,3,Agent_1,5,14.38,40.12,
55,Musketeers,3,Agent_2,7,12.38,37.12,
55,Musketeers,3,Agent_3,7,12.38,37.12,
55,Musketeers,3,Agent_4,6,13.38,39.12,
55,Musketeers,4,Agent_1,5,15.12,55.25,
55,Musketeers,4,Agent_2,8,12.12,49.25,
55,Musketeers,4,Agent_3,8,12.12,49.25,
55,Musketeers,4,Agent_4,6,14.12,53.25,
55,Musketeers,5,Agent_1,5,15.50,70.75,
55,Musketeers,5,Agent_2,9,11.50,60.75,
55,Musketeers,5,Agent_3,9,11.50,60.75,
55,Musketeers,5,Agent_4,5,15.50,68.75,
55,Musketeers,final,All,,,,0.61
56,Musketeers,1,Agent_1,5,11.75,11.75,
56,Musketeers,1,Agent_2,5,11.75,11.75,
56,Musketeers,1,Agent_3,3,13.75,13.75,
56,Musketeers,1,Agent_4,5,11.75,11.75,
56,Musketeers,2,Agent_1,5,12.88,24.62,
56,Musketeers,2,Agent_2,6,11.88,23.62,
56,Musketeers,2,Agent_3,4,13.88,27.62,
56,Musketeers,2,Agent_4,6,11.88,23.62,
56,Musketeers,3,Agent_1,5,13.25,37.88,
56,Musketeers,3,Agent_2,5,13.25,36.88,
56,Musketeers,3,Agent_3,5,13.25,40.88,
56,Musketeers,3,Agent_4,7,11.25,34.88,
56,Musketeers,4,Agent_1,5,14.75,52.62,
56,Musketeers,4,Agent_2,7,12.75,49.62,
56,Musketeers,4,Agent_3,6,13.75,54.62,
56,Musketeers,4,Agent_4,8,11.75,46.62,
56,Musketeers,5,Agent_1,5,14.75,67.38,
56,Musketeers,5,Agent_2,5,14.75,64.38,
56,Musketeers,5,Agent_3,7,12.75,67.38,
56,Musketeers,5,Agent_4,9,10.75,57.38,
56,Musketeers,final,All,,,,0.56
57,Musketeers,1,Agent_1,5,12.50,12.50,
57,Musketeers,1,Agent_2,5,12.50,12.50,
57,Musketeers,1,Agent_3,5,12.50,12.50,
57,Musketeers,1,Agent_4,5,12.50,12.50,
57,Musketeers,2,Agent_1,5,12.88,25.38,
57,Musketeers,2,Agent_2,5,12.88,25.38,
57,Musketeers,2,Agent_3,5,12.88,25.38,
57,Musketeers,2,Agent_4,6,11.88,24.38,
57,Musketeers,3,Agent_1,5,13.25,38.62,
57,Musketeers,3,Agent_2,5,13.25,38.62,
57,Musketeers,3,Agent_3,5,13.25,38.62,
57,Musketeers,3,Agent_4,7,11.25,35.62,
57,Musketeers,4,Agent_1,5,13.62,52.25,
57,Musketeers,4,Agent_2,5,13.62,52.25,
57,Musketeers,4,Agent_3,5,13.62,52.25,
57,Musketeers,4,Agent_4,8,10.62,46.25,
57,Musketeers,5,Agent_1,5,14.00,66.25,
57,Musketeers,5,Agent_2,5,14.00,66.25,
57,Musketeers,5,Agent_3,5,14.00,66.25,
57,Musketeers,5,Agent_4,9,10.00,56.25,
57,Musketeers,final,All,,,,0.55
58,Musketeers,1,Agent_1,5,12.50,12.50,
58,Musketeers,1,Agent_2,5,12.50,12.50,
58,Musketeers,1,Agent_3,5,12.50,12.50,
58,Musketeers,1,Agent_4,5,12.50,12.50,
58,Musketeers,2,Agent_1,5,12.50,25.00,
58,Musketeers,2,Agent_2,5,12.50,25.00,
58,Musketeers,2,Agent_3,5,12.50,25.00,
58,Musketeers,2,Agent_4,5,12.50,25.00,
58,Musketeers,3,Agent_1,5,12.88,37.88,
58,Musketeers,3,Agent_2,5,12.88,37.88,
58,Musketeers,3,Agent_3,6,11.88,36.88,
58,Musketeers,3,Agent_4,5,12.88,37.88,
58,Musketeers,4,Agent_1,5,12.12,50.00,
58,Musketeers,4,Agent_2,5,12.12,50.00,
58,Musketeers,4,Agent_3,4,13.12,50.00,
58,Musketeers,4,Agent_4,5,12.12,50.00,
58,Musketeers,5,Agent_1,5,12.50,62.50,
58,Musketeers,5,Agent_2,5,12.50,62.50,
58,Musketeers,5,Agent_3,5,12.50,62.50,
58,Musketeers,5,Agent_4,5,12.50,62.50,
58,Musketeers,final,All,,,,0.50
59,Musketeers,1,Agent_1,5,12.50,12.50,
59,Musketeers,1,Agent_2,5,12.50,12.50,
59,Musketeers,1,Agent_3,5,12.50,12.50,
59,Musketeers,1,Agent_4,5,12.50,12.50,
59,Musketeers,2,Agent_1,5,12.88,25.38,
59,Musketeers,2,Agent_2,5,12.88,25.38,
59,Musketeers,2,Agent_3,6,11.88,24.38,
59,Musketeers,2,Agent_4,5,12.88,25.38,
59,Musketeers,3,Agent_1,5,13.62,39.00,
59,Musketeers,3,Agent_2,6,12.62,38.00,
59,Musketeers,3,Agent_3,7,11.62,36.00,
59,Musketeers,3,Agent_4,5,13.62,39.00,
59,Musketeers,4,Agent_1,5,14.00,53.00,
59,Musketeers,4,Agent_2,6,13.00,51.00,
59,Musketeers,4,Agent_3,8,11.00,47.00,
59,Musketeers,4,Agent_4,5,14.00,53.00,
59,Musketeers,5,Agent_1,5,14.75,67.75,
59,Musketeers,5,Agent_2,7,12.75,63.75,
59,Musketeers,5,Agent_3,9,10.75,57.75,
59,Musketeers,5,Agent_4,5,14.75,67.75,
59,Musketeers,final,All,,,,0.57
60,Musketeers,1,Agent_1,5,12.50,12.50,
60,Musketeers,1,Agent_2,5,12.50,12.50,
60,Musketeers,1,Agent_3,5,12.50,12.50,
60,Musketeers,1,Agent_4,5,12.50,12.50,
60,Musketeers,2,Agent_1,5,12.88,25.38,
60,Musketeers,2,Agent_2,5,12.88,25.38,
60,Musketeers,2,Agent_3,5,12.88,25.38,
60,Musketeers,2,Agent_4,6,11.88,24.38,
60,Musketeers,3,Agent_1,5,12.50,37.88,
60,Musketeers,3,Agent_2,6,11.50,36.88,
60,Musketeers,3,Agent_3,5,12.50,37.88,
60,Musketeers,3,Agent_4,4,13.50,37.88,
60,Musketeers,4,Agent_1,5,12.88,50.75,
60,Musketeers,4,Agent_2,6,11.88,48.75,
60,Musketeers,4,Agent_3,5,12.88,50.75,
60,Musketeers,4,Agent_4,5,12.88,50.75,
60,Musketeers,5,Agent_1,5,12.88,63.62,
60,Musketeers,5,Agent_2,7,10.88,59.62,
60,Musketeers,5,Agent_3,5,12.88,63.62,
60,Musketeers,5,Agent_4,4,13.88,64.62,
60,Musketeers,final,All,,,,0.52
61,Musketeers,1,Agent_1,5,12.50,12.50,
61,Musketeers,1,Agent_2,5,12.50,12.50,
61,Musketeers,1,Agent_3,5,12.50,12.50,
61,Musketeers,1,Agent_4,5,12.50,12.50,
61,Musketeers,2,Agent_1,6,12.25,24.75,
61,Musketeers,2,Agent_2,6,12.25,24.75,
61,Musketeers,2,Agent_3,5,13.25,25.75,
61,Musketeers,2,Agent_4,5,13.25,25.75,
61,Musketeers,3,Agent_1,7,12.00,36.75,
61,Musketeers,3,Agent_2,7,12.00,36.75,
61,Musketeers,3,Agent_3,5,14.00,39.75,
61,Musketeers,3,Agent_4,5,14.00,39.75,
61,Musketeers,4,Agent_1,8,11.75,48.50,
61,Musketeers,4,Agent_2,8,11.75,48.50,
61,Musketeers,4,Agent_3,5,14.75,54.50,
61,Musketeers,4,Agent_4,5,14.75,54.50,
61,Musketeers,5,Agent_1,9,11.50,60.00,
61,Musketeers,5,Agent_2,9,11.50,60.00,
61,Musketeers,5,Agent_3,5,15.50,70.00,
61,Musketeers,5,Agent_4,5,15.50,70.00,
61,Musketeers,final,All,,,,0.60
62,Musketeers,1,Agent_1,5,11.75,11.75,
62,Musketeers,1,Agent_2,5,11.75,11.75,
62,Musketeers,1,Agent_3,5,11.75,11.75,
62,Musketeers,1,Agent_4,3,13.75,13.75,
62,Musketeers,2,Agent_1,5,12.50,24.25,
62,Musketeers,2,Agent_2,5,12.50,24.25,
62,Musketeers,2,Agent_3,6,11.50,23.25,
62,Musketeers,2,Agent_4,4,13.50,27.25,
62,Musketeers,3,Agent_1,5,12.12,36.38,
62,Musketeers,3,Agent_2,5,12.12,36.38,
62,Musketeers,3,Agent_3,4,13.12,36.38,
62,Musketeers,3,Agent_4,5,12.12,39.38,
62,Musketeers,4,Agent_1,5,12.88,49.25,
62,Musketeers,4,Agent_2,5,12.88,49.25,
62,Musketeers,4,Agent_3,7,10.88,47.25,
62,Musketeers,4,Agent_4,4,13.88,53.25,
62,Musketeers,5,Agent_1,5,11.75,61.00,
62,Musketeers,5,Agent_2,5,11.75,61.00,
62,Musketeers,5,Agent_3,5,11.75,59.00,
62,Musketeers,5,Agent_4,3,13.75,67.00,
62,Musketeers,final,All,,,,0.48
63,Musketeers,1,Agent_1,3,13.75,13.75,
63,Musketeers,1,Agent_2,5,11.75,11.75,
63,Musketeers,1,Agent_3,5,11.75,11.75,
63,Musketeers,1,Agent_4,5,11.75,11.75,
63,Musketeers,2,Agent_1,4,13.12,26.88,
63,Musketeers,2,Agent_2,5,12.12,23.88,
63,Musketeers,2,Agent_3,5,12.12,23.88,
63,Musketeers,2,Agent_4,5,12.12,23.88,
63,Musketeers,3,Agent_1,5,12.50,39.38,
63,Musketeers,3,Agent_2,5,12.50,36.38,
63,Musketeers,3,Agent_3,5,12.50,36.38,
63,Musketeers,3,Agent_4,5,12.50,36.38,
63,Musketeers,4,Agent_1,6,11.88,51.25,
63,Musketeers,4,Agent_2,5,12.88,49.25,
63,Musketeers,4,Agent_3,5,12.88,49.25,
63,Musketeers,4,Agent_4,5,12.88,49.25,
63,Musketeers,5,Agent_1,7,11.25,62.50,
63,Musketeers,5,Agent_2,5,13.25,62.50,
63,Musketeers,5,Agent_3,5,13.25,62.50,
63,Musketeers,5,Agent_4,5,13.25,62.50,
63,Musketeers,final,All,,,,0.50
64,Musketeers,1,Agent_1,5,12.50,12.50,
64,Musketeers,1,Agent_2,5,12.50,12.50,
64,Musketeers,1,Agent_3,5,12.50,12.50,
64,Musketeers,1,Agent_4,5,12.50,12.50,
64,Musketeers,2,Agent_1,6,11.88,24.38,
64,Musketeers,2,Agent_2,5,12.88,25.38,
64,Musketeers,2,Agent_3,5,12.88,25.38,
64,Musketeers,2,Agent_4,5,12.88,25.38,
64,Musketeers,3,Agent_1,7,11.25,35.62,
64,Musketeers,3,Agent_2,5,13.25,38.62,
64,Musketeers,3,Agent_3,5,13.25,38.62,
64,Musketeers,3,Agent_4,5,13.25,38.62,
64,Musketeers,4,Agent_1,8,10.62,46.25,
64,Musketeers,4,Agent_2,5,13.62,52.25,
64,Musketeers,4,Agent_3,5,13.62,52.25,
64,Musketeers,4,Agent_4,5,13.62,52.25,
64,Musketeers,5,Agent_1,9,10.00,56.25,
64,Musketeers,5,Agent_2,5,14.00,66.25,
64,Musketeers,5,Agent_3,5,14.00,66.25,
64,Musketeers,5,Agent_4,5,14.00,66.25,
64,Musketeers,final,All,,,,0.55
65,Musketeers,1,Agent_1,5,12.50,12.50,
65,Musketeers,1,Agent_2,5,12.50,12.50,
65,Musketeers,1,Agent_3,5,12.50,12.50,
65,Musketeers,1,Agent_4,5,12.50,12.50,
65,Musketeers,2,Agent_1,5,13.25,25.75,
65,Musketeers,2,Agent_2,6,12.25,24.75,
65,Musketeers,2,Agent_3,5,13.25,25.75,
65,Musketeers,2,Agent_4,6,12.25,24.75,
65,Musketeers,3,Agent_1,5,14.00,39.75,
65,Musketeers,3,Agent_2,7,12.00,36.75,
65,Musketeers,3,Agent_3,5,14.00,39.75,
65,Musketeers,3,Agent_4,7,12.00,36.75,
65,Musketeers,4,Agent_1,5,14.75,54.50,
65,Musketeers,4,Agent_2,8,11.75,48.50,
65,Musketeers,4,Agent_3,5,14.75,54.50,
65,Musketeers,4,Agent_4,8,11.75,48.50,
65,Musketeers,5,Agent_1,5,15.50,70.00,
65,Musketeers,5,Agent_2,9,11.50,60.00,
65,Musketeers,5,Agent_3,5,15.50,70.00,
65,Musketeers,5,Agent_4,9,11.50,60.00,
65,Musketeers,final,All,,,,0.60
66,Musketeers,1,Agent_1,5,12.50,12.50,
66,Musketeers,1,Agent_2,5,12.50,12.50,
66,Musketeers,1,Agent_3,5,12.50,12.50,
66,Musketeers,1,Agent_4,5,12.50,12.50,
66,Musketeers,2,Agent_1,6,11.88,24.38,
66,Musketeers,2,Agent_2,5,12.88,25.38,
66,Musketeers,2,Agent_3,5,12.88,25.38,
66,Musketeers,2,Agent_4,5,12.88,25.38,
66,Musketeers,3,Agent_1,4,13.12,37.50,
66,Musketeers,3,Agent_2,5,12.12,37.50,
66,Musketeers,3,Agent_3,5,12.12,37.50,
66,Musketeers,3,Agent_4,5,12.12,37.50,
66,Musketeers,4,Agent_1,6,11.88,49.38,
66,Musketeers,4,Agent_2,5,12.88,50.38,
66,Musketeers,4,Agent_3,5,12.88,50.38,
66,Musketeers,4,Agent_4,5,12.88,50.38,
66,Musketeers,5,Agent_1,6,11.88,61.25,
66,Musketeers,5,Agent_2,5,12.88,63.25,
66,Musketeers,5,Agent_3,5,12.88,63.25,
66,Musketeers,5,Agent_4,5,12.88,63.25,
66,Musketeers,final,All,,,,0.51
67,Musketeers,1,Agent_1,5,12.50,12.50,
67,Musketeers,1,Agent_2,5,12.50,12.50,
67,Musketeers,1,Agent_3,5,12.50,12.50,
67,Musketeers,1,Agent_4,5,12.50,12.50,
67,Musketeers,2,Agent_1,6,12.25,24.75,
67,Musketeers,2,Agent_2,5,13.25,25.75,
67,Musketeers,2,Agent_3,6,12.25,24.75,
67,Musketeers,2,Agent_4,5,13.25,25.75,
67,Musketeers,3,Agent_1,4,13.88,38.62,
67,Musketeers,3,Agent_2,5,12.88,38.62,
67,Musketeers,3,Agent_3,7,10.88,35.62,
67,Musketeers,3,Agent_4,5,12.88,38.62,
67,Musketeers,4,Agent_1,7,12.38,51.00,
67,Musketeers,4,Agent_2,5,14.38,53.00,
67,Musketeers,4,Agent_3,8,11.38,47.00,
67,Musketeers,4,Agent_4,5,14.38,53.00,
67,Musketeers,5,Agent_1,5,14.00,65.00,
67,Musketeers,5,Agent_2,5,14.00,67.00,
67,Musketeers,5,Agent_3,9,10.00,57.00,
67,Musketeers,5,Agent_4,5,14.00,67.00,
67,Musketeers,final,All,,,,0.56
68,Musketeers,1,Agent_1,5,11.75,11.75,
68,Musketeers,1,Agent_2,5,11.75,11.75,
68,Musketeers,1,Agent_3,3,13.75,13.75,
68,Musketeers,1,Agent_4,5,11.75,11.75,
68,Musketeers,2,Agent_1,6,11.50,23.25,
68,Musketeers,2,Agent_2,5,12.50,24.25,
68,Musketeers,2,Agent_3,4,13.50,27.25,
68,Musketeers,2,Agent_4,5,12.50,24.25,
68,Musketeers,3,Agent_1,7,11.25,34.50,
68,Musketeers,3,Agent_2,5,13.25,37.50,
68,Musketeers,3,Agent_3,5,13.25,40.50,
68,Musketeers,3,Agent_4,5,13.25,37.50,
68,Musketeers,4,Agent_1,8,11.00,45.50,
68,Musketeers,4,Agent_2,5,14.00,51.50,
68,Musketeers,4,Agent_3,6,13.00,53.50,
68,Musketeers,4,Agent_4,5,14.00,51.50,
68,Musketeers,5,Agent_1,9,10.75,56.25,
68,Musketeers,5,Agent_2,5,14.75,66.25,
68,Musketeers,5,Agent_3,7,12.75,66.25,
68,Musketeers,5,Agent_4,5,14.75,66.25,
68,Musketeers,final,All,,,,0.55
69,Musketeers,1,Agent_1,5,12.50,12.50,
69,Musketeers,1,Agent_2,5,12.50,12.50,
69,Musketeers,1,Agent_3,5,12.50,12.50,
69,Musketeers,1,Agent_4,5,12.50,12.50,
69,Musketeers,2,Agent_1,5,12.88,25.38,
69,Musketeers,2,Agent_2,5,12.88,25.38,
69,Musketeers,2,Agent_3,6,11.88,24.38,
69,Musketeers,2,Agent_4,5,12.88,25.38,
69,Musketeers,3,Agent_1,5,13.25,38.62,
69,Musketeers,3,Agent_2,5,13.25,38.62,
69,Musketeers,3,Agent_3,7,11.25,35.62,
69,Musketeers,3,Agent_4,5,13.25,38.62,
69,Musketeers,4,Agent_1,5,13.62,52.25,
69,Musketeers,4,Agent_2,5,13.62,52.25,
69,Musketeers,4,Agent_3,8,10.62,46.25,
69,Musketeers,4,Agent_4,5,13.62,52.25,
69,Musketeers,5,Agent_1,5,14.00,66.25,
69,Musketeers,5,Agent_2,5,14.00,66.25,
69,Musketeers,5,Agent_3,9,10.00,56.25,
69,Musketeers,5,Agent_4,5,14.00,66.25,
69,Musketeers,final,All,,,,0.55
70,Musketeers,1,Agent_1,5,12.50,12.50,
70,Musketeers,1,Agent_2,5,12.50,12.50,
70,Musketeers,1,Agent_3,5,12.50,12.50,
70,Musketeers,1,Agent_4,5,12.50,12.50,
70,Musketeers,2,Agent_1,5,12.88,25.38,
70,Musketeers,2,Agent_2,5,12.88,25.38,
70,Musketeers,2,Agent_3,5,12.88,25.38,
70,Musketeers,2,Agent_4,6,11.88,24.38,
70,Musketeers,3,Agent_1,5,12.12,37.50,
70,Musketeers,3,Agent_2,5,12.12,37.50,
70,Musketeers,3,Agent_3,5,12.12,37.50,
70,Musketeers,3,Agent_4,4,13.12,37.50,
70,Musketeers,4,Agent_1,5,12.50,50.00,
70,Musketeers,4,Agent_2,5,12.50,50.00,
70,Musketeers,4,Agent_3,5,12.50,50.00,
70,Musketeers,4,Agent_4,5,12.50,50.00,
70,Musketeers,5,Agent_1,5,13.25,63.25,
70,Musketeers,5,Agent_2,5,13.25,63.25,
70,Musketeers,5,Agent_3,5,13.25,63.25,
70,Musketeers,5,Agent_4,7,11.25,61.25,
70,Musketeers,final,All,,,,0.51
71,Musketeers,1,Agent_1,5,12.50,12.50,
71,Musketeers,1,Agent_2,5,12.50,12.50,
71,Musketeers,1,Agent_3,5,12.50,12.50,
71,Musketeers,1,Agent_4,5,12.50,12.50,
71,Musketeers,2,Agent_1,6,11.88,24.38,
71,Musketeers,2,Agent_2,5,12.88,25.38,
71,Musketeers,2,Agent_3,5,12.88,25.38,
71,Musketeers,2,Agent_4,5,12.88,25.38,
71,Musketeers,3,Agent_1,7,11.25,35.62,
71,Musketeers,3,Agent_2,5,13.25,38.62,
71,Musketeers,3,Agent_3,5,13.25,38.62,
71,Musketeers,3,Agent_4,5,13.25,38.62,
71,Musketeers,4,Agent_1,8,10.62,46.25,
71,Musketeers,4,Agent_2,5,13.62,52.25,
71,Musketeers,4,Agent_3,5,13.62,52.25,
71,Musketeers,4,Agent_4,5,13.62,52.25,
71,Musketeers,5,Agent_1,9,10.00,56.25,
71,Musketeers,5,Agent_2,5,14.00,66.25,
71,Musketeers,5,Agent_3,5,14.00,66.25,
71,Musketeers,5,Agent_4,5,14.00,66.25,
71,Musketeers,final,All,,,,0.55
72,Musketeers,1,Agent_1,5,12.50,12.50,
72,Musketeers,1,Agent_2,5,12.50,12.50,
72,Musketeers,1,Agent_3,5,12.50,12.50,
72,Musketeers,1,Agent_4,5,12.50,12.50,
72,Musketeers,2,Agent_1,5,12.88,25.38,
72,Musketeers,2,Agent_2,5,12.88,25.38,
72,Musketeers,2,Agent_3,5,12.88,25.38,
72,Musketeers,2,Agent_4,6,11.88,24.38,
72,Musketeers,3,Agent_1,5,13.25,38.62,
72,Musketeers,3,Agent_2,5,13.25,38.62,
72,Musketeers,3,Agent_3,5,13.25,38.62,
72,Musketeers,3,Agent_4,7,11.25,35.62,
72,Musketeers,4,Agent_1,5,13.62,52.25,
72,Musketeers,4,Agent_2,5,13.62,52.25,
72,Musketeers,4,Agent_3,5,13.62,52.25,
72,Musketeers,4,Agent_4,8,10.62,46.25,
72,Musketeers,5,Agent_1,5,14.00,66.25,
72,Musketeers,5,Agent_2,5,14.00,66.25,
72,Musketeers,5,Agent_3,5,14.00,66.25,
72,Musketeers,5,Agent_4,9,10.00,56.25,
72,Musketeers,final,All,,,,0.55
73,Musketeers,1,Agent_1,5,12.50,12.50,
73,Musketeers,1,Agent_2,5,12.50,12.50,
73,Musketeers,1,Agent_3,5,12.50,12.50,
73,Musketeers,1,Agent_4,5,12.50,12.50,
73,Musketeers,2,Agent_1,5,12.50,25.00,
73,Musketeers,2,Agent_2,5,12.50,25.00,
73,Musketeers,2,Agent_3,5,12.50,25.00,
73,Musketeers,2,Agent_4,5,12.50,25.00,
73,Musketeers,3,Agent_1,5,12.50,37.50,
73,Musketeers,3,Agent_2,5,12.50,37.50,
73,Musketeers,3,Agent_3,5,12.50,37.50,
73,Musketeers,3,Agent_4,5,12.50,37.50,
73,Musketeers,4,Agent_1,5,12.50,50.00,
73,Musketeers,4,Agent_2,5,12.50,50.00,
73,Musketeers,4,Agent_3,5,12.50,50.00,
73,Musketeers,4,Agent_4,5,12.50,50.00,
73,Musketeers,5,Agent_1,5,12.50,62.50,
73,Musketeers,5,Agent_2,5,12.50,62.50,
73,Musketeers,5,Agent_3,5,12.50,62.50,
73,Musketeers,5,Agent_4,5,12.50,62.50,
73,Musketeers,final,All,,,,0.50
74,Musketeers,1,Agent_1,5,12.50,12.50,
74,Musketeers,1,Agent_2,5,12.50,12.50,
74,Musketeers,1,Agent_3,5,12.50,12.50,
74,Musketeers,1,Agent_4,5,12.50,12.50,
74,Musketeers,2,Agent_1,5,13.25,25.75,
74,Musketeers,2,Agent_2,6,12.25,24.75,
74,Musketeers,2,Agent_3,5,13.25,25.75,
74,Musketeers,2,Agent_4,6,12.25,24.75,
74,Musketeers,3,Agent_1,5,14.38,40.12,
74,Musketeers,3,Agent_2,7,12.38,37.12,
74,Musketeers,3,Agent_3,6,13.38,39.12,
74,Musketeers,3,Agent_4,7,12.38,37.12,
74,Musketeers,4,Agent_1,5,15.12,55.25,
74,Musketeers,4,Agent_2,8,12.12,49.25,
74,Musketeers,4,Agent_3,6,14.12,53.25,
74,Musketeers,4,Agent_4,8,12.12,49.25,
74,Musketeers,5,Agent_1,5,16.25,71.50,
74,Musketeers,5,Agent_2,9,12.25,61.50,
74,Musketeers,5,Agent_3,7,14.25,67.50,
74,Musketeers,5,Agent_4,9,12.25,61.50,
74,Musketeers,final,All,,,,0.62
75,Musketeers,1,Agent_1,5,12.50,12.50,
75,Musketeers,1,Agent_2,5,12.50,12.50,
75,Musketeers,1,Agent_3,5,12.50,12.50,
75,Musketeers,1,Agent_4,5,12.50,12.50,
75,Musketeers,2,Agent_1,5,12.88,25.38,
75,Musketeers,2,Agent_2,6,11.88,24.38,
75,Musketeers,2,Agent_3,5,12.88,25.38,
75,Musketeers,2,Agent_4,5,12.88,25.38,
75,Musketeers,3,Agent_1,5,12.12,37.50,
75,Musketeers,3,Agent_2,4,13.12,37.50,
75,Musketeers,3,Agent_3,5,12.12,37.50,
75,Musketeers,3,Agent_4,5,12.12,37.50,
75,Musketeers,4,Agent_1,5,12.50,50.00,
75,Musketeers,4,Agent_2,5,12.50,50.00,
75,Musketeers,4,Agent_3,5,12.50,50.00,
75,Musketeers,4,Agent_4,5,12.50,50.00,
